"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",49,"CHL","Chile","42.91",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",49,"CHL","Chile","43.7251",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",49,"CHL","Chile","37.6503",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",49,"CHL","Chile","45.52",2023,"","Subsecretaria de Telecomunicaciones and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",49,"CHL","Chile","46.82",2024,"","Subsecretaría de Telecomunicaciones; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",49,"CHL","Chile","46.03",2025,"","Subsecretaría de Telecomunicaciones; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","7.87",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","7.87",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","7.18",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","7.10095",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","7.36232",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","7.8",2023,"","Ministry of Industry and Information Technology; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","8.22",2024,"","Ministry of Industry and Information Technology; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",50,"CHN","China","8.45",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",52,"COK","Cook Islands","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","42.43",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","45.27",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","48.07",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","46.6336",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","45.2328",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","47.16",2023,"","Ministerio de Tecnologías de la Información y las Comunicaciones; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","47.52",2024,"","Ministerio de Tecnologías de la Información y las Comunicaciones; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",53,"COL","Colombia","46.32",2025,"","COMISION DE REGULACION DE COMUNICACIONES; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","11.22",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","10.12",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","8.81",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","8.40483",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","8.22286",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","8.28",2023,"","Telecommunications Regulatory Commission of Sri Lanka and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","8.06",2024,"","Telecommunications Regulatory Commission of Sri Lanka and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",54,"LKA","Sri Lanka","8.33",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","64.18",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","64.18",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","63.35",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","62.601",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","64.0859",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","65.15",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","73.37",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",55,"CMR","Cameroon","72.26",2025,"","Agence de Régulation des Télécommunications; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","46.49",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","46.49",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","52.92",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","87.6896",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","90.2803",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","94.63",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","107.94",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",57,"COG","Congo (Rep. of the)","64.67",2025,"","Agence de Régulation des Postes et des Communications Electroniques; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",58,"COM","Comoros","69.99",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",58,"COM","Comoros","73.2509",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",58,"COM","Comoros","70.5596",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",58,"COM","Comoros","73.79",2023,"","Autorité Nationale de Régulation des TIC; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",58,"COM","Comoros","72.27",2024,"","Autorité Nationale de Régulation des TIC; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",58,"COM","Comoros","67.71",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","22.21",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","22.21",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","16.03",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","16.1266",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","16.5755",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","16.58",2023,"","Agência de Regulação Multissetorial da Economia - ARME; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","16.54",2024,"","Agência de Regulação Multissetorial da Economia - ARME; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",59,"CPV","Cabo Verde","16.91",2025,"","Agência de Regulação Multissetorial da Economia - ARME; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","83.61",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","83.61",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","80.79",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","71.4481",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","63.4094",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","65.05",2023,"","ARTCI; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","64.34",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",61,"CIV","Côte d'Ivoire","64.02",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","26.72",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","26.72",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","26.52",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","27.4694",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","27.6304",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","25.87",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","60.92",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",62,"CRI","Costa Rica","61.12",2025,"","Superintendencia de Telecomunicaciones; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",63,"CUB","Cuba","0",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",65,"CYM","Cayman Islands","71.53",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",65,"CYM","Cayman Islands","70.8505",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",65,"CYM","Cayman Islands","71.6516",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",65,"CYM","Cayman Islands","79.18",2023,"PPP data year: 2021","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",65,"CYM","Cayman Islands","79.66",2024,"PPP data year: 2022","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",65,"CYM","Cayman Islands","79.69",2025,"PPP data year: 2022","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","23.17",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","23.17",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","27.41",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","27.4232",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","27.4625",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","46.56",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","49.72",2024,"","Office of the Commissioner for Electronic Communications and Postal Regulation ; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",66,"CYP","Cyprus","67.11",2025,"","Office of the Commissioner for Electronic Communications and Postal Regulation; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","43.43",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","43.43",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","44.91",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","44.1007",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","44.7963",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","48.87",2023,"","Bundesnetzagentur (BNetzA) / Federal Network Agency; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","44.81",2024,"","Bundesnetzagentur (BNetzA) / Federal Network Agency; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",67,"DEU","Germany","45.5",2025,"","Bundesnetzagentur (BNetzA) / Federal Network Agency; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","27.31",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","27.31",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","26.47",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","40.7579",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","40.5402",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","43.07",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","29.88",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",69,"DJI","Djibouti","30.14",2025,"","Ministère de la Communication chargé des Postes et des Télécommunications; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","49.1",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","49.1",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","51.36",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","51.5173",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","54.7198",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","63.45",2023,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","68.19",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",70,"DMA","Dominica","70.59",2025,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","34.92",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","34.92",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","36.28",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","36.4271",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","35.6762",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","35.08",2023,"","Agency for Data Supply and Infrastructure; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","40.35",2024,"","Agency for Data Supply and Infrastructure; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",71,"DNK","Denmark","42.05",2025,"","Agency for Digital Government; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","42.77",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","42.77",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","39.54",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","40.9451",2021,"","","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","39.6041",2022,"","ITU Research","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","37.79",2023,"","Instituto Dominicano de las Telecomunicaciones (INDOTEL) and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","50.94",2024,"","ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",72,"DOM","Dominican Rep.","42.27",2025,"","Instituto Dominicano de las Telecomunicaciones (INDOTEL) and ITU Research; World Bank WDI","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",73,"ESP","Spain","62.92",2018,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",73,"ESP","Spain","55.93",2019,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
33332,"i154_FBB5_PPP","Fixed-broadband Internet 5GB",,"% GNI per capita",73,"ESP","Spain","53.96",2020,"","ITU","Fixed-broadband Internet 5GB, as a % of GNI pc"
