country_iso3,country_name,region,income_group,lending_type,IT.NET.USER.ZS,IT.CEL.SETS.P2,IT.NET.BBND.P2,IT.NET.SECR.P6,SE.ADT.LITR.ZS,SE.SEC.ENRR,SE.TER.ENRR,DII_equal_zmean,DII_equal_0100,DII_pca_pc1,DII_pca_0100,DII_primary,cluster
RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,16.971600000000002,75.1318,0.13436512,3.3949356222981217,,40.57299061605822,7.105887982594275,-1.599187000991609,15.822030407675395,-3.907893437912515,14.993752881934604,14.993752881934604,1
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,85.54116,146.87539999999998,21.67288,5.047224383383851,,105.0280248392908,68.5965483225791,0.4327134510279513,74.29003732184628,0.948981272477554,71.93344228104414,71.93344228104414,0
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,31.14158,103.7498,0.7623108000000001,2.542517403095932,47.00600051879884,,11.62081326410516,-1.561133672671718,16.917016267392693,-2.7390934165352823,28.69620850520254,28.69620850520254,1
SGP,Singapore,East Asia & Pacific,High income,Not classified,85.00649999999999,152.3354,26.961220000000004,10.963138967466127,97.18000030517578,106.396495310513,87.17733186293913,0.9521672773976658,89.23733943085956,2.469789136835036,89.76267045672493,89.76267045672493,0
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,36.78232,155.533,7.139904,4.2743436255327625,88.5480010986328,67.38222048577009,27.78509196627932,-0.5150853077138767,47.017094730450914,-1.7008647326841015,40.867907861018274,40.867907861018274,1
SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,70.69641999999999,124.9654,21.22944,8.36506327658175,,95.5917724609375,64.37198028564454,0.3266880385396329,71.23915235143184,0.7964928238543431,70.14574022585556,70.14574022585556,0
SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,80.60778,130.3384,26.17258,9.090713820726853,,91.5417984008789,49.6303596496582,0.4123625141317792,73.70443839746366,1.0255464794513005,72.83105635672482,72.83105635672482,0
SVN,Slovenia,Europe & Central Asia,High income,Not classified,78.0682,117.6382,29.02814,9.932726036375689,,112.8786987304688,78.94369659423826,0.7379864416239753,83.07427835449022,1.8817801092358144,82.86913224711294,82.86913224711294,0
SWE,Sweden,Europe & Central Asia,High income,Not classified,91.40156,125.87839999999998,37.823699999999995,9.52273498030423,,139.0256927490234,70.73836822509764,1.088089837314287,93.14851586920228,2.753014086072406,93.08306507286672,93.08306507286672,0
SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,63.834860000000006,149.0972,15.77518,11.42430266510486,,103.04302358853388,32.899313473624396,0.4030983969065367,73.43786309873738,0.9237794814178204,71.63798846746877,71.63798846746877,0
TGO,Togo,Sub-Saharan Africa ,Low income,IDA,13.4035,71.37483999999999,0.5607494,2.120992236896622,63.73609736658173,,12.25423075678466,-1.6600389457467617,14.07101355881908,-3.3378409811877616,21.676776793930884,21.676776793930884,1
THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,52.63658,168.4172,11.51209,6.4206519743230315,92.47249984741212,97.74504487453136,46.72362770682134,0.1215480344404673,65.33624152421991,0.0276277460490449,61.13193169041985,61.13193169041985,0
TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,64.35936,93.43212,14.32924,8.002540230845641,96.08749961853027,110.5587783813478,108.45641937255871,0.3923290157230389,73.12797377671265,1.0369845413637997,72.96515075517249,72.96515075517249,0
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,14.00984,75.75054,1.0847318,3.00774084169765,,27.37612963322468,4.12338104711413,-1.739844616181979,11.774602587425974,-4.268429847309063,10.76699547264972,10.76699547264972,1
UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,58.69061999999999,132.9824,12.99878,8.275739105198594,,87.22547305877866,80.01590912875409,0.2170415510162536,68.08407081962764,0.4470445122235075,66.04897440178821,66.04897440178821,0
URY,Uruguay,Latin America & Caribbean ,High income,IBRD,73.07430000000001,143.9646,28.15034,6.921737885201577,98.63399810791016,114.8332625462108,59.886093678829795,0.5663869389516948,78.13649663455455,1.3047877619436894,76.10474835839655,76.10474835839655,0
USA,United States,North America,High income,Not classified,85.06054,103.2442,32.5834,10.765091628520745,,98.94276580810548,88.41594848632812,0.7617284871103585,83.75745654773029,2.0186593064007683,84.47383886124464,84.47383886124464,0
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend,52.77826,78.89468,9.664,5.330283351879611,99.92087535858153,94.01784706923432,9.606103392666444,-0.4920831665844153,47.67898214981802,-1.555834672568774,42.56817131620584,42.56817131620584,1
VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD,59.86666666666667,79.68075999999999,8.617418,5.228819155451834,96.97558243396657,85.97166697184247,,-0.3932273444152305,50.52356190683768,-1.0509498737083165,48.487200598132176,48.487200598132176,1
VNM,Viet Nam,East Asia & Pacific,Lower middle income,IBRD,58.9299,134.07080000000002,11.70102,7.08848086326683,,91.6356162814644,28.74575692882195,-0.1380531891522859,57.86620719214319,-0.4172950294293426,55.91586865545338,55.91586865545338,0
WSM,Samoa,East Asia & Pacific,Upper middle income,IDA,37.372339999999994,56.5232,0.9088014,5.7057165631976074,99.12999979654948,,13.667421903643763,-0.8694413539995726,36.82048704540529,-2.203760708958717,34.972194589296095,34.972194589296095,1
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,58.83668,154.60920000000002,2.086028,8.894729492395394,93.70999908447264,103.858140551377,20.7297345950656,0.0512082457906198,63.31221163386138,-0.1030645568767967,59.59975728214608,59.59975728214608,0
