country_iso3,ITU_FIXED_BB_5GB,ITU_MB_DATAONLY_5GB,ITU_MB_HIGH_BASKET_5GB,ITU_MB_LOW_BASKET_1GB,ITU_SKILL_COMM_COLLAB,ITU_SKILL_CONTENT_CREATION,ITU_SKILL_DATA_LITERACY,ITU_SKILL_LEVEL__HHU781CC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781CC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781DCC2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781IDL2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781PS2_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF1_HHTotalIndividual,ITU_SKILL_LEVEL__HHU781SF2_HHTotalIndividual,ITU_SKILL_PROBLEM_SOLVING,ITU_SKILL_SAFETY
CYP,-0.6201490828824598,0.2447344717013922,0.5472899107289457,0.2500204205923693,0.29464350383425386,-0.4335332082236286,1.276891212502718,,,,,,,,,,,0.29313197412337677,
CZE,0.15321353796051893,0.20003281559137176,0.49934877561225555,-0.3908756169249203,-0.41350462318546005,0.1333251489049229,1.0831988574896938,0.6143575421225472,-0.8717005313991003,-0.07578781797072023,0.061206693742513016,-1.0304666861799592,0.7079047098200573,-1.2387277487685273,0.8401880719101784,,,0.7682946428712811,
DEU,-0.2441103773349564,0.24547949930322588,0.5643356476593245,0.2507545512195368,-0.23270828870093888,-0.4173823272043193,0.6965206049906791,,,,,,,,,,,0.4534606743099317,0.8869530658911184
DJI,0.5563804520103395,-0.22910308306482488,-0.43177460420968283,-0.6302022013815486,,,,,,,,,,,,,,,
DMA,-0.4982808231489739,-2.006738941039973,0.08918573072501731,-1.9685223347080307,,,,,,,,,,,,,,,
DNK,-0.5575455248001895,-0.2216528070464883,0.5430284764963511,0.20450432170797977,0.5175550711641663,0.506950067013012,1.6284910739512923,,,,,,,,,,,1.2462487474152193,0.6893430271460772
DOM,0.5359299563701312,-0.04657132061557462,0.30545351802919746,0.22726237115017453,0.007711592710590211,-0.8170422091033472,-1.2325854151376476,0.18347284917867862,-0.28972884006683897,0.4905435584163287,-1.1580385302440344,0.6986937099240625,-2.143267822276004,-0.4719184253233134,-1.3812282016646633,-1.128640068784747,-1.2028436030306109,-1.139582601707019,-0.9634132115187177
DZA,0.7062116343539063,0.8623623536215085,0.41518544951851055,0.4776009150143163,,,,,,,,,,,,,,,
ECU,0.16990782011579095,0.24622452690505953,0.355525370262185,-0.0017863845261075922,-0.6052055975625574,-1.0523301897265562,-1.576229004925597,,,,,,,,,,,-1.2830593555684546,
EGY,1.004204570825513,0.8072303110858166,0.38322469277405047,0.9210158138235293,-0.42687178876062293,-0.6263758553139194,-0.684003858934594,,,,,,,,,,,-0.15315792287982033,1.0130685752400694
ERI,1.202031814365487,,,,,,,,,,,,,,,,,,
ESP,0.3259993582675849,0.2447344717013922,0.5440938350544997,0.17293670473977424,-0.019957190872755465,0.7755316474135701,1.101221773933106,-0.9980743793029763,1.1049278989345055,0.47413436289744243,0.5326756658537996,-0.6051815699872382,0.7733770586055729,0.5640415809701796,0.5774325390431195,-0.2377214770882396,1.0234044886455367,0.9805046844644891,1.6186410758526701
